#rules= 57 safe= 20529 unsafe= 123 time: 4968
0 ; 1 ; [7] ; 0.1809900000007474 ; [7] ; 0.04517699999996694 ; 1 ; 1 ; 0 ; 400.6242114369698
1 ; 1 ; [8] ; 0.20354599999973289 ; [8] ; 0.052748000000065076 ; 1 ; 1 ; 0 ; 385.88382497816366
2 ; 1 ; [9] ; 0.224845999999161 ; [9] ; 0.05197299999963434 ; 1 ; 1 ; 0 ; 432.62078386997655
3 ; 13 ; [38] ; 1.0081950000003417 ; [38] ; 0.22530899999946996 ; 1 ; 1 ; 0 ; 447.4721382646559
4 ; 13 ; [38] ; 1.0299089999998614 ; [38] ; 0.24417300000004616 ; 1 ; 1 ; 0 ; 421.7947930359486
5 ; 13 ; [38] ; 0.9914159999998446 ; [38] ; 0.2670509999998103 ; 1 ; 1 ; 0 ; 371.2459417866059
6 ; 12 ; [38] ; 1.027712000000065 ; [38] ; 0.27212000000054104 ; 1 ; 1 ; 0 ; 377.66867558357404
7 ; 13 ; [38] ; 1.045194000000265 ; [38] ; 0.32494799999949464 ; 1 ; 1 ; 0 ; 321.64961778558126
8 ; 13 ; [38] ; 1.0569669999995313 ; [38] ; 0.2495440000002418 ; 1 ; 1 ; 0 ; 423.559372294468
9 ; 13 ; [38] ; 1.0452629999999772 ; [38] ; 0.26853699999992386 ; 1 ; 1 ; 0 ; 389.2435679255646
10 ; 12 ; [38] ; 1.074518999999782 ; [38] ; 0.2503809999998339 ; 1 ; 1 ; 0 ; 429.1535699595795
11 ; 12 ; [38] ; 1.0346910000007483 ; [38] ; 0.22824199999922712 ; 1 ; 1 ; 0 ; 453.3306753376907
12 ; 12 ; [38] ; 1.0968419999999242 ; [38] ; 0.3015460000005987 ; 1 ; 1 ; 0 ; 363.7395289600082
13 ; 12 ; [38] ; 1.0436140000001615 ; [38] ; 0.28002900000046793 ; 1 ; 1 ; 0 ; 372.68068664260403
14 ; 11 ; [38] ; 1.062409000000116 ; [38] ; 0.2825939999993352 ; 1 ; 1 ; 0 ; 375.9488878046297
15 ; 12 ; [38] ; 1.0296370000005481 ; [38] ; 0.23122299999977258 ; 1 ; 1 ; 0 ; 445.30042426642717
16 ; 12 ; [38] ; 1.0766629999998258 ; [38] ; 0.2585990000006859 ; 1 ; 1 ; 0 ; 416.34461076685136
17 ; 12 ; [38] ; 1.048757999999907 ; [38] ; 0.22510400000010122 ; 1 ; 1 ; 0 ; 465.8993176484804
18 ; 11 ; [38] ; 1.0553110000000743 ; [38] ; 0.2776340000000346 ; 1 ; 1 ; 0 ; 380.10870426530715
19 ; 12 ; [38] ; 0.9183659999998781 ; [38] ; 0.24741400000038993 ; 1 ; 1 ; 0 ; 371.18594743968845
20 ; 12 ; [38] ; 0.906315999999606 ; [38] ; 0.2304840000006152 ; 1 ; 1 ; 0 ; 393.2229569068512
21 ; 12 ; [38] ; 0.9238119999999981 ; [38] ; 0.26886999999987893 ; 1 ; 1 ; 0 ; 343.5905828096902
22 ; 11 ; [38] ; 0.9016860000001543 ; [38] ; 0.24788300000000163 ; 1 ; 1 ; 0 ; 363.7546745844404
23 ; 11 ; [38] ; 0.9349590000001626 ; [38] ; 0.2243189999999231 ; 1 ; 1 ; 0 ; 416.7988445029102
24 ; 11 ; [38] ; 0.9514850000005026 ; [38] ; 0.2205840000005992 ; 1 ; 1 ; 0 ; 431.34814855017504
25 ; 11 ; [38] ; 0.9587760000003982 ; [38] ; 0.3250770000004195 ; 1 ; 1 ; 0 ; 294.9381223522922
26 ; 10 ; [38] ; 0.9277210000000196 ; [38] ; 0.23415900000054535 ; 1 ; 1 ; 0 ; 396.19275791144435
27 ; 12 ; [38] ; 1.0156400000005306 ; [38] ; 0.2004399999996167 ; 1 ; 1 ; 0 ; 506.70524845463615
28 ; 12 ; [38] ; 1.0559029999994891 ; [38] ; 0.24849900000026537 ; 1 ; 1 ; 0 ; 424.91237389219333
29 ; 12 ; [38] ; 1.0414879999998448 ; [38] ; 0.22557500000039 ; 1 ; 1 ; 0 ; 461.7036462365263
30 ; 11 ; [38] ; 1.0335919999997714 ; [38] ; 0.22507199999927252 ; 1 ; 1 ; 0 ; 459.2272694973662
31 ; 12 ; [38] ; 1.0975509999998394 ; [38] ; 0.2441529999996419 ; 1 ; 1 ; 0 ; 449.53410361594945
32 ; 12 ; [38] ; 1.063321999999971 ; [38] ; 0.22270299999945564 ; 1 ; 1 ; 0 ; 477.46191115636975
33 ; 12 ; [38] ; 1.0342060000002675 ; [38] ; 0.22933699999975943 ; 1 ; 1 ; 0 ; 450.95470857356304
34 ; 11 ; [38] ; 1.0589749999999185 ; [38] ; 0.21102200000041194 ; 1 ; 1 ; 0 ; 501.8315625848733
35 ; 11 ; [38] ; 1.1027469999999084 ; [38] ; 0.26929700000073353 ; 1 ; 1 ; 0 ; 409.49100806800845
36 ; 11 ; [38] ; 1.0557760000001508 ; [38] ; 0.2543279999999868 ; 1 ; 1 ; 0 ; 415.12377716972003
37 ; 11 ; [38] ; 1.0808600000000297 ; [38] ; 0.2102050000003146 ; 1 ; 1 ; 0 ; 514.1932875042992
38 ; 10 ; [38] ; 1.0504600000003848 ; [38] ; 0.20726399999966816 ; 1 ; 1 ; 0 ; 506.8222170768037
39 ; 11 ; [38] ; 1.1186680000000706 ; [38] ; 0.1919049999996787 ; 1 ; 1 ; 0 ; 582.928011256582
40 ; 11 ; [38] ; 1.0691040000001522 ; [38] ; 0.22962199999983568 ; 1 ; 1 ; 0 ; 465.5930180910005
41 ; 11 ; [38] ; 1.0600500000000466 ; [38] ; 0.1936279999999897 ; 1 ; 1 ; 0 ; 547.4673084471787
42 ; 10 ; [38] ; 1.0516390000002502 ; [38] ; 0.21911399999953574 ; 1 ; 1 ; 0 ; 479.95061931345253
43 ; 11 ; [38] ; 0.9193760000007387 ; [38] ; 0.19861499999933585 ; 1 ; 1 ; 0 ; 462.893537750831
44 ; 11 ; [38] ; 0.9311619999998584 ; [38] ; 0.1872480000001815 ; 1 ; 1 ; 0 ; 497.28808852375244
45 ; 11 ; [38] ; 0.9220550000000003 ; [38] ; 0.2577689999998256 ; 1 ; 1 ; 0 ; 357.7059305039101
46 ; 10 ; [38] ; 0.9287239999994199 ; [38] ; 0.18780900000001566 ; 1 ; 1 ; 0 ; 494.5045232120625
47 ; 10 ; [38] ; 0.9221439999992072 ; [38] ; 0.21319799999946554 ; 1 ; 1 ; 0 ; 432.5293858298478
48 ; 10 ; [38] ; 0.9269569999996747 ; [38] ; 0.2223180000000866 ; 1 ; 1 ; 0 ; 416.9509441427656
49 ; 10 ; [38] ; 0.9176710000001549 ; [38] ; 0.1937419999994745 ; 1 ; 1 ; 0 ; 473.65620258005185
50 ; 9 ; [38] ; 0.9165590000002339 ; [38] ; 0.2134329999998954 ; 1 ; 1 ; 0 ; 429.43640393035895
51 ; 12 ; [38] ; 1.006094999999732 ; [38] ; 0.218101000000388 ; 1 ; 1 ; 0 ; 461.2977473729795
52 ; 12 ; [38] ; 1.0294809999995778 ; [38] ; 0.22651800000039657 ; 1 ; 1 ; 0 ; 454.48088010567614
53 ; 12 ; [38] ; 1.0380040000000008 ; [38] ; 0.2137459999994462 ; 1 ; 1 ; 0 ; 485.6249941531959
54 ; 11 ; [38] ; 1.0691050000004907 ; [38] ; 0.2228400000003603 ; 1 ; 1 ; 0 ; 479.7635074487355
55 ; 12 ; [38] ; 1.074689999999464 ; [38] ; 0.23769200000060664 ; 1 ; 1 ; 0 ; 452.1355367436519
56 ; 12 ; [38] ; 1.0476340000004711 ; [38] ; 0.23882699999921897 ; 1 ; 1 ; 0 ; 438.658108171981
57 ; 12 ; [38] ; 1.0507390000002488 ; [38] ; 0.2256200000001627 ; 1 ; 1 ; 0 ; 465.71181632811414
58 ; 11 ; [38] ; 1.0985350000000835 ; [38] ; 0.23396800000045914 ; 1 ; 1 ; 0 ; 469.52361006544817
59 ; 11 ; [38] ; 1.0387809999992896 ; [38] ; 0.19332200000008015 ; 1 ; 1 ; 0 ; 537.3320160141416
60 ; 11 ; [38] ; 1.1132410000000164 ; [38] ; 0.22652300000027026 ; 1 ; 1 ; 0 ; 491.44722610891085
61 ; 11 ; [38] ; 1.0902439999999842 ; [38] ; 0.25369399999999587 ; 1 ; 1 ; 0 ; 429.74764874218624
62 ; 10 ; [38] ; 1.1091029999997772 ; [38] ; 0.253751000000193 ; 1 ; 1 ; 0 ; 437.0832036125704
63 ; 11 ; [38] ; 1.1010190000006332 ; [38] ; 0.19948699999986275 ; 1 ; 1 ; 0 ; 551.9251881081929
64 ; 11 ; [38] ; 1.06579899999997 ; [38] ; 0.21791899999971065 ; 1 ; 1 ; 0 ; 489.0803463678638
65 ; 11 ; [38] ; 1.1009839999996984 ; [38] ; 0.17976100000032602 ; 1 ; 1 ; 0 ; 612.4710031640353
66 ; 10 ; [38] ; 1.0841270000000804 ; [38] ; 0.2229639999995925 ; 1 ; 1 ; 0 ; 486.23410057321445
67 ; 11 ; [38] ; 0.954729000000043 ; [38] ; 0.20324999999957072 ; 1 ; 1 ; 0 ; 469.7313653146664
68 ; 11 ; [38] ; 0.9277149999998073 ; [38] ; 0.2165450000002238 ; 1 ; 1 ; 0 ; 428.4167263150146
69 ; 11 ; [38] ; 0.9503979999999501 ; [38] ; 0.22118899999986752 ; 1 ; 1 ; 0 ; 429.6768826661902
70 ; 10 ; [38] ; 0.9102150000007896 ; [38] ; 0.19120699999984936 ; 1 ; 1 ; 0 ; 476.0364421812521
71 ; 10 ; [38] ; 0.9409239999995407 ; [38] ; 0.2261239999997997 ; 1 ; 1 ; 0 ; 416.1097450957767
72 ; 10 ; [38] ; 0.9095500000003085 ; [38] ; 0.1817510000000766 ; 1 ; 1 ; 0 ; 500.4374116235537
73 ; 10 ; [38] ; 0.9243779999997059 ; [38] ; 0.186069000000316 ; 1 ; 1 ; 0 ; 496.793125129998
74 ; 9 ; [38] ; 0.9193199999999706 ; [38] ; 0.19047700000010082 ; 1 ; 1 ; 0 ; 482.6409487756968
75 ; 11 ; [38] ; 1.065921000000344 ; [38] ; 0.19329600000037317 ; 1 ; 1 ; 0 ; 551.4449341933026
76 ; 11 ; [38] ; 1.0603790000004665 ; [38] ; 0.2015000000001237 ; 1 ; 1 ; 0 ; 526.2426799006529
77 ; 11 ; [38] ; 1.079265000000305 ; [38] ; 0.24062400000002526 ; 1 ; 1 ; 0 ; 448.527578296509
78 ; 10 ; [38] ; 1.025945999999749 ; [38] ; 0.18276000000059867 ; 1 ; 1 ; 0 ; 561.3624425456271
79 ; 11 ; [38] ; 1.0540820000005624 ; [38] ; 0.19216099999994185 ; 1 ; 1 ; 0 ; 548.5410671264624
80 ; 11 ; [38] ; 1.0687250000000859 ; [38] ; 0.19194700000025477 ; 1 ; 1 ; 0 ; 556.7812990037183
81 ; 11 ; [38] ; 1.0132309999999052 ; [38] ; 0.21269500000016706 ; 1 ; 1 ; 0 ; 476.37744187644716
82 ; 10 ; [38] ; 1.0574820000001637 ; [38] ; 0.1867580000007365 ; 1 ; 1 ; 0 ; 566.2311654633232
83 ; 10 ; [38] ; 1.0868120000004637 ; [38] ; 0.17897699999957695 ; 1 ; 1 ; 0 ; 607.2355665828753
84 ; 10 ; [38] ; 1.096212999999807 ; [38] ; 0.1876379999994242 ; 1 ; 1 ; 0 ; 584.2169496600746
85 ; 10 ; [38] ; 1.0374460000002728 ; [38] ; 0.1989770000000135 ; 1 ; 1 ; 0 ; 521.3899093866137
86 ; 9 ; [38] ; 1.0699160000003758 ; [38] ; 0.19740900000033434 ; 1 ; 1 ; 0 ; 541.9793423798124
87 ; 10 ; [38] ; 1.023525999999947 ; [38] ; 0.1424380000007659 ; 1 ; 1 ; 0 ; 718.576503457254
88 ; 10 ; [38] ; 1.0759079999997994 ; [38] ; 0.18364799999926618 ; 1 ; 1 ; 0 ; 585.8533716697697
